Mon Jul 09 12:03:14 +0000 2018,whatsonthorold2,LUK,Leucadia National Corporation,,
Mon Jul 09 12:05:21 +0000 2018,reurope_stock,LUK,Leucadia National Corporation,,
Mon Jul 09 12:05:39 +0000 2018,bibeypost_stock,LUK,Leucadia National Corporation,,
Mon Jul 09 12:07:06 +0000 2018,Rogue1187,WM,Waste Management,82.44999694824219,82.44999694824219
Mon Jul 09 12:11:14 +0000 2018,EagleBrookCap,JEC,Jacobs Engineering Group Inc.,,
Mon Jul 09 12:13:44 +0000 2018,kelli_reeser,JEC,Jacobs Engineering Group Inc.,,
Mon Jul 09 12:16:03 +0000 2018,MarketRealist,OKE,ONEOK,71.4800033569336,71.30999755859375
Mon Jul 09 12:17:00 +0000 2018,TheStreet,AZO,AutoZone,683.1199951171875,690.6199951171875
Mon Jul 09 12:18:25 +0000 2018,KLNorvell,AZO,AutoZone,683.1199951171875,690.6199951171875
Mon Jul 09 12:20:15 +0000 2018,JSnoBuni,AZO,AutoZone,683.1199951171875,690.6199951171875
Mon Jul 09 12:22:18 +0000 2018,JP_Gravitt,OKE,ONEOK,71.4800033569336,71.30999755859375
Mon Jul 09 12:22:44 +0000 2018,JP_Gravitt,AZO,AutoZone,683.1199951171875,690.6199951171875
Mon Jul 09 12:32:18 +0000 2018,OlympiaReport,ETR,Entergy Corporation,82.66000366210938,80.1500015258789
Mon Jul 09 12:32:54 +0000 2018,EnterpriseLeade,ECL,Ecolab Inc.,142.02000427246094,142.0500030517578
Mon Jul 09 12:35:00 +0000 2018,WeekHerald,ETR,Entergy Corporation,82.66000366210938,80.1500015258789
Mon Jul 09 12:35:35 +0000 2018,SADIFAnalytics,HIG,The Hartford Financial Services Group,52.040000915527344,53.290000915527344
Mon Jul 09 12:35:47 +0000 2018,Allstocknews,KIM,Kimco Realty Corporation,16.920000076293945,16.770000457763672
Mon Jul 09 12:41:22 +0000 2018,gg_Pissarro,IP,International Paper Company,49.94318389892578,50.23674011230469
Mon Jul 09 12:47:54 +0000 2018,salomon69479215,ARRY,Array BioPharma Inc.,,
Mon Jul 09 12:51:30 +0000 2018,salomon69479215,ARRY,Array BioPharma Inc.,,
Mon Jul 09 12:53:33 +0000 2018,MarketCurrents,KIM,Kimco Realty Corporation,16.920000076293945,16.770000457763672
Mon Jul 09 12:55:55 +0000 2018,BrandonVanZee,UDR,UDR,37.41999816894531,37.189998626708984
